926829452	20200602020000	20210602231500	1	firerescue1.com	https://www.firerescue1.com:443/firefighter-death/articles/ff-killed-in-targeted-shooting-idd-shooter-victim-had-long-standing-job-dispute-HNEnyUjQMvkrg3zN/	24	4454	-1	4483	1	90	8139	-5.93912397921307		
926897362	20200602103000	20210602231500	1	chron.com	https://www.chron.com/news/article/Food-delivery-apps-settle-discrimination-claims-16220608.php	2	223	131	155	1	100	890	-4.79452054794521		
926897362	20200602103000	20210602231500	1	abqjournal.com	https://www.abqjournal.com/2396213/food-delivery-apps-settle-discrimination-claims-in-arizona.html	2	658	566	590	1	100	1420	-4.6875		
988116989	20210602101500	20210602231500	1	firerescue1.com	https://www.firerescue1.com:443/firefighter-death/articles/ff-killed-in-targeted-shooting-idd-shooter-victim-had-long-standing-job-dispute-HNEnyUjQMvkrg3zN/	41	8035	-1	8088	0	10	8139	-5.93912397921307		
926995333	20200602201500	20210602231500	1	firerescue1.com	https://www.firerescue1.com:443/firefighter-death/articles/ff-killed-in-targeted-shooting-idd-shooter-victim-had-long-standing-job-dispute-HNEnyUjQMvkrg3zN/	41	8035	8196	8064	1	70	8139	-5.93912397921307		
988189494	20210602180000	20210602231500	1	starbeacon.com	https://www.starbeacon.com/region/man-blinded-by-bean-bag-during-cleveland-racial-protest-sues/article_154cee85-5ceb-532a-8c37-9a0302589cd0.html	5	1127	1146	1141	0	30	2913	-7.9664570230608		
982915008	20210503000000	20210602231500	1	postandcourier.com	https://www.postandcourier.com/politics/sc-lawmakers-make-surprise-bid-to-buy-23-waterfront-acres-on-charleston-harbor-from-nuns/article_d7e5a8a4-c3c6-11eb-9355-531f439d6b79.html	2	-1	891	911	0	20	4058	1.92878338278931		
988225773	20210602223000	20210602231500	1	msn.com	https://www.msn.com/en-us/news/world/chile-e2-80-99s-unpopular-outgoing-president-delivers-solitary-farewell/ar-AAKE73S	12	2584	2640	2590	0	20	6419	-0.99700897308076		
988225773	20210602223000	20210602231500	1	msn.com	http://www.msn.com/en-nz/news/world/chile-s-unpopular-outgoing-president-delivers-solitary-farewell/ar-AAKE73S	12	2584	2640	2590	0	20	6419	-0.99700897308076		
988225774	20210602223000	20210602231500	1	msn.com	https://www.msn.com/en-us/news/world/chile-e2-80-99s-unpopular-outgoing-president-delivers-solitary-farewell/ar-AAKE73S	12	2584	2640	2611	0	20	6419	-0.99700897308076		
988225774	20210602223000	20210602231500	1	msn.com	http://www.msn.com/en-nz/news/world/chile-s-unpopular-outgoing-president-delivers-solitary-farewell/ar-AAKE73S	12	2584	2640	2611	0	20	6419	-0.99700897308076		
982997413	20210503134500	20210602231500	1	reuters.com	https://www.reuters.com/world/americas/brazils-supreme-court-authorizes-criminal-probe-into-environment-minister-2021-06-02/	4	815	-1	822	0	20	1557	-2.46913580246913		
988231041	20210602231500	20210602231500	1	reuters.com	https://www.reuters.com/world/americas/brazils-supreme-court-authorizes-criminal-probe-into-environment-minister-2021-06-02/	4	815	-1	822	1	40	1557	-2.46913580246913		
988231042	20210602231500	20210602231500	1	reuters.com	https://www.reuters.com/world/americas/brazils-supreme-court-authorizes-criminal-probe-into-environment-minister-2021-06-02/	4	815	855	822	0	40	1557	-2.46913580246913		
988231043	20210602231500	20210602231500	1	reuters.com	https://www.reuters.com/world/americas/brazils-supreme-court-authorizes-criminal-probe-into-environment-minister-2021-06-02/	4	815	995	929	0	20	1557	-2.46913580246913		
988231044	20210602231500	20210602231500	1	reuters.com	https://www.reuters.com/world/americas/brazils-supreme-court-authorizes-criminal-probe-into-environment-minister-2021-06-02/	4	815	1003	937	1	80	1557	-2.46913580246913		
988231045	20210602231500	20210602231500	1	reuters.com	https://www.reuters.com/world/americas/brazils-supreme-court-authorizes-criminal-probe-into-environment-minister-2021-06-02/	4	815	977	929	0	20	1557	-2.46913580246913		
988231046	20210602231500	20210602231500	1	reuters.com	https://www.reuters.com/world/americas/brazils-supreme-court-authorizes-criminal-probe-into-environment-minister-2021-06-02/	4	815	985	937	1	80	1557	-2.46913580246913		
